,ImageId,CellId,Cell_CCR4Sm149Di_Sm149,Cell_CD15Dy164Di_Dy164,Cell_CD16Nd146Di_Nd146,Cell_CD206Tm169Di_Tm169,Cell_CD20Sm147Di_Sm147,Cell_CD30Ho165Di_Ho165,Cell_CD31Nd144Di_Nd144,Cell_CD34Sm152Di_Sm152,Cell_CD3Er170Di_Er170,Cell_CD45RAGd155Di_Gd155,Cell_CD45ROYb173Di_Yb173,Cell_CD4Gd156Di_Gd156,Cell_CD68Tb159Di_Tb159,Cell_CD8Dy162Di_Dy162,Cell_CXCR3Nd142Di_Nd142,Cell_CXCR5Yb171Di_Yb171,Cell_DNA2Ir191Di_Ir191,Cell_DNAIr193Di_Ir193,Cell_EphrinB2Er166Di_Er166,Cell_FOXP3Dy163Di_Dy163,Cell_GranzymBEr167Di_Er167,Cell_HLADRYb174Di_Yb174,Cell_Histone3Gd160Di_Gd160,Cell_ICOSNd148Di_Nd148,Cell_Ki67Er168Di_Er168,Cell_Lag3Eu153Di_Eu153,Cell_MembraneIn115Di_In115,Cell_PD1NAT105Lu175Di_Lu175,Cell_PDL1Nd150Di_Nd150,Cell_PDL2Yb172Di_Yb172,Cell_TbetNd145Di_Nd145,Cell_Tim3Sm154Di_Sm154,Cell_VimentinNd143Di_Nd143,Cell_pStat3Gd158Di_Gd158,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,neighbour_4_CellId6,neighbour_4_CellId7,neighbour_4_CellId8,neighbour_4_CellId9,neighbour_4_CellId10,tSNE8718383312_1,tSNE8718383312_2,Phenograph5341189162,Phenograph8498759920
88,274864,88,1,0,0.5,0,0.25,0,0.25,0.5,0.75,1.5,4.25,1.5,1.5,1.5,11,0.25,33.5,66.25,0.5,0,2.25,0.25,255,0.75,0.5,0.25,4,0,0.5,0,0,0.5,1,2.75,4,0,1,1,1,3.556,2.309401077,2.309401077,0,1510.5,8.5,1,2,102,186,0,0,0,0,0,0,0,0,0,0,0,16
89,274864,89,0.714285714,0.535714286,0.214285714,1.107142857,0.607142857,0.607142857,0.142857143,0.142857143,0.357142857,4.892857143,1.75,2.464285714,1.214285714,0.75,7.357142857,0.107142857,18.17857143,30.28571429,0.321428571,0.142857143,1.964285714,0.392857143,217.25,0.535714286,0.178571429,0.142857143,5.642857143,0.035714286,0.535714286,0.571428571,0.178571429,0.714285714,0.857142857,2.357142857,28,0.678537788,0.823529412,0.571428571,1,19.774,7.615043712,5.59374837,30.85555459,216.4285714,9.214285714,0.416666667,3,77,266,281,0,0,0,0,0,0,0,0,0,0,6
90,274864,90,1.045454545,0.287878788,0.181818182,1.939393939,1.227272727,0.272727273,0.257575758,0.303030303,2.878787879,7.575757576,6.196969697,4.378787879,2.015151515,1.090909091,10.68181818,0.333333333,31.66666667,50.93939394,0.848484848,0.393939394,3.196969697,0.590909091,241.5909091,1.409090909,0.287878788,0.151515152,8.909090909,0.151515152,0.46969697,1.348484848,0.333333333,1,2.454545455,1.833333333,66,0.774664085,0.929577465,0.666666667,1,30.674,12.09685442,7.649723592,-68.85364422,233.1212121,5.015151515,0.588235294,3,78,142,244,0,0,0,0,0,0,0,0,0,0,4
91,274864,91,1.736842105,0.394736842,0.394736842,2.394736842,4.131578947,0.157894737,0.210526316,0.605263158,1.263157895,21.97368421,3.921052632,4,2.315789474,0.894736842,12.07894737,0.263157895,32.21052632,55.28947368,0.236842105,0.973684211,5.157894737,0.657894737,305.6842105,1.105263158,0.842105263,0.131578947,7.184210526,0,0.789473684,1.394736842,0.368421053,1.815789474,2.842105263,2.131578947,38,0.857378153,0.88372093,0.542857143,1,23.504,10.26366374,5.282574255,72.70245932,319.7368421,5.078947368,0.518518519,3,52,79,164,0,0,0,0,0,0,0,0,0,0,9
92,274864,92,0.691489362,0.287234043,0.212765957,1.414893617,6.180851064,0.159574468,0.053191489,0.29787234,1.127659574,23.92553191,4.191489362,1.872340426,1.553191489,0.617021277,7.223404255,0.180851064,35.44680851,59.5212766,0.414893617,0.425531915,3.255319149,0.446808511,178.787234,1.265957447,0.361702128,0.170212766,6.010638298,0.042553191,0.521276596,1,0.35106383,0.638297872,1.5,1.617021277,94,0.43476283,0.912621359,0.712121212,1,35.297,12.03320821,10.83644539,-35.44567636,547.3297872,10.90425532,0.651162791,5,4,127,219,322,407,0,0,0,0,0,0,0,0,2
93,274864,93,1.16,0.24,0.36,1.32,2.84,0.36,0.36,0.32,1.4,5.68,6.28,3.96,2.08,0.64,6.32,0.24,21.76,39.32,1.16,0.28,2.2,0.44,134.88,6.08,0.2,0.24,6.2,0,0.52,1.04,0.28,0.8,2.96,1.08,25,0.412838525,0.862068966,0.595238095,1,17.045,6.237083435,5.680761999,74.93547868,586.72,9.2,0.315789474,2,108,179,0,0,0,0,0,0,0,0,0,0,0,4
94,274864,94,0.517241379,0.172413793,0.172413793,0.620689655,3.103448276,0.137931034,0.103448276,0.172413793,0.413793103,9.793103448,2.551724138,1.137931034,1.275862069,0.482758621,6.517241379,0.103448276,29.72413793,47.72413793,0.275862069,0.344827586,2.24137931,0.551724138,162.2068966,0.689655172,0.137931034,0,4.586206897,0.068965517,0.413793103,0.586206897,0.24137931,0.517241379,2.75862069,1.206896552,29,0.881065425,0.935483871,0.725,1,18.343,9.050030814,4.280614032,-21.29945759,630.6206897,9,0.727272727,3,12,82,234,0,0,0,0,0,0,0,0,0,0,3
95,274864,95,0.352941176,0.294117647,0.088235294,0.970588235,1.823529412,0.088235294,0.088235294,0.088235294,1,5.176470588,2.5,2.058823529,1.529411765,0.588235294,5.235294118,0.029411765,33.32352941,59.58823529,0.176470588,0.323529412,1.794117647,0.294117647,131.0882353,0.705882353,0.058823529,0.029411765,5.823529412,0.058823529,0.235294118,0.588235294,0.147058824,0.647058824,1.147058824,1.352941176,34,0.842766348,0.894736842,0.607142857,1,20.51,9.287400272,4.999217712,48.35378407,660.6470588,9.029411765,0.6,3,68,169,325,0,0,0,0,0,0,0,0,0,0,5
96,274864,96,0.625,0.25,0.25,1.5,4.625,0.5,0.125,0,0.125,27.75,1.125,1,1.875,0.125,9.875,0,59,96.625,0.25,0.5,1.875,0.375,183.375,0.5,0.25,0.25,5.375,0.125,0.375,1.25,0.5,0.75,1.5,1.375,8,0.948334087,0.888888889,0.666666667,1,10.288,6.370370548,2.021149609,4.731161104,822.25,9.25,0.125,1,237,0,0,0,0,0,0,0,0,0,0,0,0,1
97,274864,97,0.666666667,0.229166667,0.229166667,1.479166667,1.666666667,0.104166667,0.166666667,0.354166667,1.208333333,9.416666667,2.520833333,2.479166667,2.125,0.4375,7.333333333,0.104166667,33.58333333,55.45833333,0.270833333,0.229166667,1.979166667,0.520833333,160.3125,0.9375,0.520833333,0.3125,5.0625,0.0625,0.375,0.5,0.25,0.625,2,1.0625,48,0.500715929,0.872727273,0.592592593,1,25.009,8.822326901,7.636709096,66.2163951,908.8958333,8.479166667,0.733333333,5,5,13,154,249,341,0,0,0,0,0,0,0,0,9
98,274864,98,0.943661972,0.197183099,0.211267606,0.816901408,1.535211268,0.323943662,0.098591549,0.23943662,1.605633803,6.830985915,2.366197183,2.295774648,1.633802817,0.436619718,7.943661972,0.084507042,22.53521127,36.94366197,0.774647887,0.197183099,1.76056338,0.366197183,121.1830986,1.971830986,0.267605634,0.647887324,6.788732394,0.070422535,0.38028169,0.633802817,0.281690141,1.028169014,1.901408451,1.070422535,71,0.733243146,0.797752809,0.563492063,1,35.785,12.32132095,8.378085918,13.58643093,1217.943662,8.323943662,0.11627907,1,295,0,0,0,0,0,0,0,0,0,0,0,0,13
99,274864,99,1.375,0.3125,0.328125,1.953125,5.546875,0.1875,0.203125,0.46875,0.703125,28.203125,2.953125,2.203125,2.46875,0.609375,15.5,0.34375,39.265625,65.78125,0.40625,0.375,3.953125,0.46875,173.890625,1.0625,0.4375,0.09375,7.9375,0.0625,0.4375,1.125,0.15625,0.828125,2.421875,1.515625,64,0.88856163,0.888888889,0.581818182,1,31.534,14.22384297,6.525291312,57.99741902,1284.65625,5.265625,0.631578947,2,61,156,0,0,0,0,0,0,0,0,0,0,0,1
100,274864,100,0.803278689,0.180327869,0.180327869,1.06557377,3.081967213,0.131147541,0.114754098,0.409836066,0.62295082,16.21311475,2.360655738,1.836065574,6.868852459,0.459016393,13.04918033,0.213114754,25.62295082,42.98360656,1,0.229508197,2.540983607,0.31147541,115.9672131,0.885245902,0.229508197,0.163934426,6.737704918,0.032786885,0.442622951,0.672131148,0.196721311,0.836065574,2.360655738,1.016393443,61,0.592968601,0.772151899,0.508333333,1,34.561,11.28865805,9.08991625,34.1054214,1338.557377,6.803278689,0.390243902,4,19,210,211,260,0,0,0,0,0,0,0,0,0,11
