,ImageId,CellId,Cell_CCR4Sm149Di_Sm149,Cell_CD15Dy164Di_Dy164,Cell_CD16Nd146Di_Nd146,Cell_CD206Tm169Di_Tm169,Cell_CD20Sm147Di_Sm147,Cell_CD30Ho165Di_Ho165,Cell_CD31Nd144Di_Nd144,Cell_CD34Sm152Di_Sm152,Cell_CD3Er170Di_Er170,Cell_CD45RAGd155Di_Gd155,Cell_CD45ROYb173Di_Yb173,Cell_CD4Gd156Di_Gd156,Cell_CD68Tb159Di_Tb159,Cell_CD8Dy162Di_Dy162,Cell_CXCR3Nd142Di_Nd142,Cell_CXCR5Yb171Di_Yb171,Cell_DNA2Ir191Di_Ir191,Cell_DNAIr193Di_Ir193,Cell_EphrinB2Er166Di_Er166,Cell_FOXP3Dy163Di_Dy163,Cell_GranzymBEr167Di_Er167,Cell_HLADRYb174Di_Yb174,Cell_Histone3Gd160Di_Gd160,Cell_ICOSNd148Di_Nd148,Cell_Ki67Er168Di_Er168,Cell_Lag3Eu153Di_Eu153,Cell_MembraneIn115Di_In115,Cell_PD1NAT105Lu175Di_Lu175,Cell_PDL1Nd150Di_Nd150,Cell_PDL2Yb172Di_Yb172,Cell_TbetNd145Di_Nd145,Cell_Tim3Sm154Di_Sm154,Cell_VimentinNd143Di_Nd143,Cell_pStat3Gd158Di_Gd158,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,neighbour_4_CellId6,neighbour_4_CellId7,neighbour_4_CellId8,neighbour_4_CellId9,neighbour_4_CellId10,neighbour_4_CellId11,Phenograph2387869802
91,372149,91,0.846153846,0.307692308,0.153846154,0.692307692,0.307692308,0.153846154,0.307692308,0.307692308,1.384615385,3.538461538,12.07692308,3.538461538,3.923076923,0.384615385,23.84615385,0.615384615,25.53846154,50.23076923,0.538461538,0.615384615,4.538461538,0.538461538,67.61538462,0.615384615,0.076923077,0,4.692307692,0.076923077,0.307692308,2,0.153846154,0.461538462,5.923076923,0.846153846,13,0.70845075,0.8125,0.52,1,12.645,5.474092156,3.863396667,-50.44276353,159,10.76923077,0.666666667,2,82,167,0,0,0,0,0,0,0,0,0,5
92,372149,92,1.892857143,0.178571429,0.357142857,1.5,0.785714286,0.071428571,0.357142857,0.357142857,3,4.571428571,16.89285714,5.571428571,4.321428571,5.25,22.07142857,0.464285714,20.53571429,35.14285714,0.5,0.321428571,4.714285714,0.928571429,114.0714286,1.714285714,3.25,0.321428571,5.607142857,0.107142857,0.535714286,1.464285714,0.357142857,2.214285714,4.071428571,1.321428571,28,0.672128176,0.965517241,0.666666667,1,18.153,7.41366514,5.489335778,26.82877574,206.5,11.25,0.761904762,4,29,134,173,193,0,0,0,0,0,0,0,1
93,372149,93,3.24137931,0.137931034,0.517241379,1.103448276,0.551724138,0.137931034,0.482758621,0.206896552,2.586206897,3.862068966,7.586206897,5.586206897,8.206896552,2.448275862,24.48275862,0.275862069,20.65517241,32.86206897,0.413793103,0.206896552,3.344827586,0.827586207,144.5517241,1.137931034,0.931034483,0.655172414,4.965517241,0.034482759,0.310344828,1.206896552,0.517241379,2.517241379,8.517241379,1.724137931,29,0.804993263,0.935483871,0.644444444,1,19.005,8.436697709,5.005357354,-1.276599452,293.6551724,10.5862069,0.782608696,3,19,181,228,0,0,0,0,0,0,0,0,8
94,372149,94,1.933333333,0.233333333,0.2,1.233333333,0.333333333,0.1,0.4,0.2,2.833333333,1.7,10.26666667,1.733333333,6.866666667,5.366666667,22.96666667,0.2,24.2,39.76666667,0.4,0.5,3.766666667,0.733333333,133.9,0.7,0.5,0.166666667,4.733333333,0.1,0.233333333,1.666666667,0.3,1.1,1.7,1.533333333,30,0.690166242,1,0.857142857,1,17.119,7.404503134,5.358275013,82.50414236,482.1666667,10.86666667,0.45,1,86,0,0,0,0,0,0,0,0,0,0,1
95,372149,95,3.4,0.228571429,0.342857143,1.771428571,0.4,1.485714286,0.2,0.257142857,3.371428571,1.514285714,9.8,4.142857143,4.342857143,1.085714286,22.45714286,0.142857143,13.37142857,23.6,4.6,0.142857143,6.142857143,0.857142857,143.1142857,3.657142857,8.428571429,0.4,4.571428571,0.114285714,0.6,1.714285714,0.914285714,4.285714286,6.371428571,1.514285714,35,0.756536658,0.945945946,0.625,1,20.047,8.509093984,5.564532958,32.08897964,700.9428571,12.6,0.791666667,4,53,177,205,273,0,0,0,0,0,0,0,10
96,372149,96,2.571428571,0.396825397,0.492063492,2.317460317,3.206349206,0.095238095,0.523809524,0.365079365,2.714285714,14.46031746,15.88888889,1.634920635,3.968253968,18.49206349,30.52380952,0.587301587,27.01587302,48.74603175,0.920634921,1.349206349,5.26984127,1.079365079,169.1428571,0.857142857,0.365079365,0.365079365,7.873015873,0,0.634920635,1.952380952,0.555555556,1.761904762,7.444444444,2.380952381,63,0.920380911,0.7,0.375,1,37.927,16.67396126,6.519902169,44.67929513,753.984127,8.365079365,0.377777778,3,139,169,257,0,0,0,0,0,0,0,0,1
97,372149,97,3.15,0.475,0.325,1.25,0.275,0.225,0.55,0.375,4.35,1.675,15.9,7.375,3.175,1.925,32.65,0.55,25.975,44.6,1.15,3.3,4.95,0.975,122.075,2.9,0.625,0.425,7,0.05,0.625,1.8,0.5,2.35,6.975,1.2,40,0.898604061,0.740740741,0.454545455,1,27.73,12.43566271,5.456277092,-24.49854254,829.6,13.925,0.705882353,6,31,69,74,107,232,311,0,0,0,0,0,14
98,372149,98,3.121212121,0.181818182,1.878787879,2.393939394,3.787878788,0.151515152,0.636363636,0.393939394,1.393939394,14.63636364,8.424242424,3.151515152,25.87878788,7.575757576,29.48484848,0.454545455,19.87878788,34.54545455,0.666666667,0.636363636,4.848484848,0.787878788,112.1818182,0.606060606,0.333333333,0.272727273,8.212121212,0,0.848484848,1.878787879,0.424242424,1.939393939,22.54545455,1.363636364,33,0.776719619,0.868421053,0.589285714,1,20.601,8.695256191,5.476676821,36.28445436,1067.151515,10.57575758,0.56,4,32,142,170,207,0,0,0,0,0,0,0,8
99,372149,99,2.421052632,0.447368421,0.342105263,1.631578947,3.552631579,0.052631579,0.315789474,0.394736842,1.578947368,16.78947368,8.578947368,3.552631579,3.578947368,1.289473684,28.68421053,0.631578947,23.52631579,39.73684211,0.236842105,0.605263158,4.526315789,0.789473684,109.7105263,2.868421053,0.552631579,0.789473684,7.052631579,0.078947368,0.5,1.631578947,0.552631579,1.5,10.86842105,1.657894737,38,0.838172601,0.826086957,0.703703704,1,22.561,10.05834136,5.485870375,-10.30520375,1101.815789,10.81578947,0.518518519,3,111,208,248,0,0,0,0,0,0,0,0,2
100,372149,100,3.048387097,0.338709677,0.387096774,2,8.64516129,0.112903226,0.435483871,0.693548387,1.290322581,22.46774194,6.483870968,1.435483871,3.64516129,8.274193548,28.09677419,0.548387097,22.64516129,39.40322581,0.596774194,0.967741935,5.080645161,0.596774194,150.4677419,0.838709677,0.306451613,0.322580645,5.225806452,0.048387097,0.5,2.274193548,0.612903226,1.419354839,7.370967742,1.709677419,62,0.919302353,0.805194805,0.46969697,1,32.965,15.13014612,5.95449939,-54.04205749,1253.387097,12.90322581,0.56097561,4,57,79,346,374,0,0,0,0,0,0,0,6
