"","ROIID","Cell_191Ir_Ir191","Cell_193Ir_Ir193","Cell_CD11b_Sm149","Cell_CD138_Eu151","Cell_CD14_Nd144","Cell_CD15_Dy164","Cell_CD163_Gd155","Cell_CD16_Nd146","Cell_CD20_Sm147","Cell_CD31_Dy161","Cell_CD3_Er170","Cell_CD4_Gd156","Cell_CD68_Nd150","Cell_CD8a_Dy162","Cell_Caspase3_Lu175","Cell_FOXP3_Dy163","Cell_Granzyme_Er167","Cell_HLAABC_Yb172","Cell_HLADR_Yb174","Cell_HLAE_Sm152","Cell_Histone3_Yb171","Cell_IDO_Yb173","Cell_Ki67_Er168","Cell_LAG3_Eu153","Cell_NKG2A_Nd143","Cell_MUM1_Pr141","Cell_NKG2D_Nd148","Cell_NKp46_Er166","Cell_PD1_Ho165","Cell_PDL1_Tb159","Cell_TreatmentDrug_Gd160","Cell_TIM3_Sm154","Cell_ULBP256_Yb176","Cell_Caspase_Lu175","Area","Eccentricity","Solidity","Extent","EulerNumber","Perimeter","MajorAxisLength","MinorAxisLength","Orientation","Percent_Touching","Number_Neighbors","X_position","Y_position","neighbour_4_CellId1","neighbour_4_CellId2","neighbour_4_CellId3","neighbour_4_CellId4","neighbour_4_CellId5","N"
"31","ROIID_38",4.16032140031568,6.28487681678838,4.66586201072018,1.4889631671022,2.67512918142983,1.20317591371038,5.47251923652614,1.8455150466171,3.57587356954918,1.0329253492457,1.62008956763549,2.30189181279897,0.886639514239071,1.04523757664453,1.0656648721844,1.00104789537074,15.2653894847548,8.22973974002206,3.43596780978173,5.59432527261089,105.680201290907,2.32187867169713,6.42662036062431,3.56480300270108,1.00315279601359,4.51429354078162,3.77471268933387,4.08770248950239,4.27010831870753,2.76887571816015,3.68380853380866,1.58085703739701,2.94492734764734,0,139.465628722137,0.737250961869213,0.865806675370455,0.590011914833214,1.02194997447677,45.6174696273609,17.2444371162049,10.6522566030024,1.41089875640003,0.634329095185036,4.12029947251999,982.115461686491,1077.78337919587,5730.74255572571,5506.49693721286,4948.56959332993,3835.84311723669,2356.73983324826,11754
"32","ROIID_39",10.4202974627594,15.596878755666,6.32617358268746,2.21663724647385,3.8816718091337,1.75640036027973,8.28056957434018,2.04929576860117,5.33691057215616,1.36896731047642,2.35266893040033,3.22368927423665,1.17067058541925,1.53717476434325,1.52190133396206,1.50432530880005,13.9855764149285,12.0544067410581,5.08190656486834,8.46151347791955,177.089795081992,3.38577151742453,6.53549085246413,5.42343460996583,1.51263258715389,6.96308413455674,5.75699079211903,6.06472097416371,6.54295820563629,4.21129264515359,5.5317020125212,2.3712702849038,4.18783455747289,0,106.532724181895,0.709501580723613,0.889847265425796,0.622271103390606,1.01508712282193,37.8945888227794,14.543438803854,9.43648680895894,0.480111687978799,0.651930544135112,4.15724606884828,948.031192481494,902.449557815779,2283.84764130897,2199.92647683808,2016.47556311092,1589.24585635359,992.434339141521,4706
"33","ROIID_4",17.9718134241313,31.6694272287095,1.49642669607822,4.25995178362726,1.73627224283601,0.511458159594826,0.617565465621675,0.238645599130884,0.691056369936372,0.964874141322402,0.862168272278555,1.13655121170424,2.39518671375682,0.786229496772323,1.56535886389103,0.45002053373695,9.89012972475321,40.0032526716261,2.12334261232327,0.85663398396336,326.593729077753,4.873249361335,0.899460224579488,3.53992810041299,2.9734181629844,0.886744609473989,1.32877696800984,0.433014519397605,0.210618971621251,0.640335818787593,0.761555210117548,0.574651659636013,1.48558497566844,0,99.1662524164595,0.724080123866034,0.880918018584396,0.607688431549653,1.01242750621375,36.8819044462856,14.2295531214766,9.01117972000519,5.18664388001482,0.730712774347541,4.67384700359017,404.14057805143,835.806561591841,1773.93482463408,1767.08837337752,1696.79536039768,1488.61888980944,1044.07925987296,3621
"34","ROIID_40",6.88374101458822,10.1863877726708,5.2738904109148,1.67481443208339,3.20947690668033,1.44216784593111,6.77299930237181,2.08159553715149,4.21965106604162,1.17247489203278,1.91209919352172,2.84368117466859,0.980025357131845,1.23789391758276,1.22684427380232,1.20717885834746,12.3680984092197,9.85605006634598,4.03855711333376,6.69440619268357,133.957859507488,2.77784283469736,6.51057239056705,4.10968547136035,1.20009716935677,5.36389279419726,4.51720335604038,4.87067938359424,5.20210904924357,3.37264353564234,4.62354869678161,1.90569341990298,3.32623232793271,0,121.609346733668,0.727119029638086,0.872498624391278,0.599753926109701,1.03517587939698,41.7861539698492,15.9832862219506,10.0712589090365,0.338052049639924,0.626671738723439,4.09065326633166,929.743148763886,990.583742183992,4786.49648241206,4533.52874371859,4099.59648241206,3337.00673366834,2229.68934673367,9950
"35","ROIID_41",28.7492783576562,50.9631193131745,7.18182765950822,2.21634150865326,4.46729881609609,2.67164444993566,8.84783852261582,2.01180235327977,5.99832002059859,1.4437222863946,2.66371790818781,3.42421039027735,1.25365735319103,1.66851104847531,1.98545434720042,1.62272366719293,18.3548062265553,14.3361658365993,6.53508673229367,9.22083334146044,226.137733061341,4.48701090176759,6.45067169708696,4.91930672786196,1.64329689547052,7.36010182062574,6.24209989510047,6.86006908532141,7.19141739681055,4.41169497197306,5.90419876099535,2.43965792257304,6.04832166921048,0,141.087056128293,0.720312254315486,0.875434121322661,0.604144830768589,1.03579610538373,44.4107250859107,16.9038652752396,10.712562354737,0.763468498255601,0.550746579884238,3.50171821305842,759.093665958216,819.956139452406,1639.99856815578,1516.47164948454,1282.18699885452,929.756586483391,547.165521191294,3492
"36","ROIID_42",19.0884052047491,33.7326594459498,5.56180026742093,1.69099307585342,3.42473429537045,1.98716751998077,6.73464397311484,1.72785763403683,4.65344704763598,1.18869252197409,1.95892659289845,2.58270855222949,0.990859115500115,1.24284319182613,1.49817165103086,1.20794966625174,12.1193845725451,10.5642845086736,4.76641458235272,7.05428886824062,158.886729700415,3.3125071408014,5.46656562740607,4.08604187206675,1.22574509796558,5.50314830584027,4.74107229996601,5.0732511814472,5.36457455768406,3.28614387871573,4.40333561546634,1.8829322816107,4.54594368173667,0,125.51247377011,0.720152493936877,0.872296494734855,0.603158255852724,1.04733038004197,41.8696211238051,16.1150812445134,10.1515111085636,1.02237172712921,0.562595273646113,3.61296339473071,845.944141502924,747.980728338765,2016.27372347867,1859.12800186524,1570.9848449522,1173.41991140126,697.121706691536,4289
"37","ROIID_43",21.0556383109097,37.2019791726587,5.10921083270738,1.546099854923,3.13173322454288,1.77148836559524,6.1612150336408,1.4420448703192,4.28029454920491,1.01544486679525,1.76842506854888,2.33234948850821,0.913156466441214,1.11202397077311,1.35461766966932,1.08972561400379,10.2195252520171,9.55968761577071,4.23384101725255,6.47335383181674,147.655256727127,2.92376392563777,4.52516456621415,3.97225613125195,1.11544819236564,5.00674799836532,4.35526700343229,4.58134250551421,4.83690972082599,2.96499394382916,4.01733910902095,1.7274396989424,4.07811604611841,0,125.039373412362,0.685300461324661,0.885372575478022,0.620718009403716,1.06181202370872,40.7644301439458,15.4874969518298,10.3047821998632,3.60665423450599,0.492339780577714,3.14140558848434,735.25612574506,717.135367865269,994.057154953429,885.142675698561,758.812870448772,582.917442845047,347.116850127011,2362
"38","ROIID_44",20.1894354521911,35.6694725695607,5.48785284574396,1.72954453716368,3.28955436175319,1.87725100226623,6.48095178801367,1.6256364256635,4.50413642819271,1.14579940120235,1.8620613886974,2.47176419273661,0.952415749191586,1.1896570929673,1.4456855369104,1.14581398790496,11.4661659873955,10.4380680376242,4.53591466103252,6.83144944877832,151.226518069627,3.09167593233348,3.95652313751292,4.22311452381798,1.17011566146964,5.20091603561622,4.5650675105539,4.81080118872109,5.01578198435991,3.12838374046249,4.23543368413938,1.83260995765191,4.39034640823479,0,124.512538743308,0.708105215197654,0.884288238388906,0.616914879853653,1.03043110735418,41.3666982248521,15.845749047227,10.2224906494768,0.754138620015403,0.549685814851952,3.46012961397577,671.010618636923,919.399477087329,1599.68357283742,1449.17666948436,1210.24852071006,906.455621301775,528.350239504086,3549
"39","ROIID_45",7.22624502279903,12.6099914160842,0.533505937653522,2.55808897005767,0.623681023229095,0.424746941556777,0.176987389797144,0.0578845438295037,0.488360748638524,1.01597276564008,0.289028425597761,0.372824854223707,0.485777343663386,0.296821183376319,0.310513091960897,0.132025724802908,3.36402115169767,6.86510530255796,0.912924448539708,0.270473943513692,96.8240780772154,0.793202569091109,0.450288984387877,1.66715762913559,0.568830627736908,0.445211916968296,0.423503518026859,0.213483447803297,0.138749487999807,0.175312210978015,0.516477749881228,0.236895672098455,1.16123280398319,0,165.867342799189,0.754721891139586,0.840929588051984,0.571959742870455,1.03367139959432,49.7067099391481,18.5461023058621,10.9049388839998,-0.0697809272706625,0.677282445177714,4.64421906693712,538.887571654762,510.824893217103,1182.09249492901,1175.63164300203,1105.75212981744,937.683164300203,664.940770791075,2465
"40","ROIID_46",5.50136609245046,9.51872529706823,0.388136657389383,1.33188173621559,0.494752636837199,0.393305479501058,0.145475755799212,0.049190060149405,0.466570232605656,0.488863402317921,0.210443291668194,0.26702621357127,0.419940186926284,0.218301650712758,0.221284434486404,0.0961115885039627,2.28843504196746,4.97112863247942,0.683656946539642,0.190762580666168,70.8287957072388,0.522127929910036,0.30240798780599,5.48013563163964,0.400227868261198,0.316672149222741,0.241409924156568,0.166326378829074,0.117910425812314,0.200344838126214,0.435947989207591,0.280091259702691,1.05229451875109,0,163.326427771557,0.76455087455074,0.823640060414132,0.558443887174092,1.04871220604703,51.4857894736842,19.3153171663646,11.0509378331921,2.06635666626466,0.59888907120503,4.23516237402016,561.407864882567,627.594550655058,850.436170212766,822.402015677492,721.989361702128,550.990481522956,360.129339305711,1786
"41","ROIID_47",6.00340348811578,10.3767923973402,0.339393063305992,1.83892921562949,0.455325329234193,0.26191765721557,0.140741284443486,0.0547105149229929,0.58451590668867,0.522151735809111,0.226381464878105,0.266417849335168,0.370434865433272,0.214376028778077,0.257362847268152,0.0954760934358888,1.79524945865119,5.47207271408578,0.801951920653867,0.20892793830505,85.8364576864752,0.596307679931167,0.243680544766967,2.04814454880258,0.404139467298831,0.354806886215143,0.306916110713686,0.155277089133053,0.134530823997192,0.149794821229356,0.379984707376619,0.18463191149463,0.888828043532584,0,143.385631709331,0.761084698372887,0.839839267895705,0.569871031566882,1.03757225433526,46.4167910817506,17.4993274689005,10.1470340830512,-0.0719056667778329,0.645790386478048,4.41618497109827,484.922217332668,420.831463662269,1163.38109000826,1146.22914946325,1064.25846407927,873.14161849711,592.8848059455,2422
"42","ROIID_48",6.66048236642426,11.4365669065879,0.199382569943007,2.33525798967727,0.337706830717937,0.0923744534893403,0.123724743893075,0.0701279228583432,0.436481992968136,0.270707698835158,0.207245063380859,0.133808162420483,0.18751504184103,0.105910931895802,0.262080534630513,0.0816373974662051,0.746741612204654,5.93446650340392,0.836445769645599,0.227840799165788,97.7824239765403,0.581408774437559,0.118590887717187,1.22005538574951,0.289967089481016,0.350504757161197,0.226563350414787,0.112788985159937,0.100179928087147,0.116144886753725,0.231459656826075,0.124008745566233,0.584494412279201,0,100.643735763098,0.749349165427828,0.841610675832022,0.569949135008328,1.0874715261959,37.3866883826879,14.6571134752628,8.47655321143935,7.99834896505256,0.638828814975512,4.23143507972665,549.793097948458,497.909715151307,1046.66423690205,1017.39225512528,924.672892938497,749.570387243736,497.559908883827,2195
"43","ROIID_49",11.3540609813312,19.4881023439555,0.466018080147098,5.2538555805177,0.656443973776972,0.0876600107864748,0.194803642364666,0.0853684637025319,0.372092041697283,0.35417086917873,0.486122977399704,0.241946713169003,0.251409531724597,0.182345658008445,0.619350840686556,0.165308940069525,1.53169443601874,15.8067712712931,1.61867640655766,0.643473755806573,245.273999717482,1.39707640380165,0.238267378919843,1.33968800788816,0.414761397252756,0.506339549524975,0.355085333986077,0.191252976320317,0.153153899950611,0.220697012012183,0.44570943272843,0.196758956851624,1.05082174278503,0,119.683154324477,0.730297676415421,0.865417169283379,0.599466133891281,1.0231769361221,40.1437111362352,15.1205401837492,9.5096814606474,3.6723933917858,0.798762661138019,5.38948558507631,576.272389958567,325.976857555315,1698.20774448841,1705.70491803279,1698.42198982476,1637.39400791408,1355.52656868287,3538
"44","ROIID_5",22.3485127302579,38.6554364958463,1.73550182523622,3.84158812422044,1.35862922717415,0.494655476581716,0.489451813515235,0.148569182847453,0.585380200810069,1.43884103589066,0.650384386931716,0.740746866145636,1.64318789599936,0.725220021782476,1.22513404085231,0.448774408217054,10.5013376326879,18.32074751019,1.69875189985593,0.713007520470705,249.027830541877,3.70030694242552,0.643396550158933,2.20773329772397,2.48249497567241,0.700145129307445,1.10325012453284,0.538338659916511,0.219773606702704,0.677806266607415,0.860947891447934,0.472317388597446,1.94920051022153,0,105.359389895138,0.728288785847136,0.876336767663687,0.602777472028925,1.01620591039085,38.6136167778837,14.8685193623779,9.35163532654431,-2.89910385596066,0.722145148168636,4.72163965681602,582.973094282115,566.836408553985,1018.41229742612,1023.01525262154,984.488560533842,858.353193517636,610.479027645377,2098
"45","ROIID_50",11.0822533467647,18.966573549063,0.463729178041335,5.43843797460956,0.676432378708288,0.0872396221562098,0.186927426857102,0.0818648255539589,0.469393596303133,0.343459523803996,0.411955328363437,0.240542734193525,0.240373729964602,0.183187085053925,0.539897104235557,0.152838081628265,1.73179005316027,14.8346690201478,1.41517212989469,0.619321174937972,194.26688975105,1.20902908572444,0.23503135452693,1.74519770440252,0.415531931545049,0.480179577516457,0.342945631476331,0.192994065692374,0.150577459711765,0.207287703685034,0.518676430724455,0.250686524336864,1.18062387098291,0,109.130866183964,0.734898103667974,0.855470593862397,0.591052487104174,1.03244837758112,39.7540498793242,15.0834429236832,9.31353909508063,1.6288671266724,0.766229279645871,5.14668812013945,476.472876534569,352.911590568196,1785.03218020917,1788.68248860284,1765.10914454277,1642.72941807455,1326.97613301153,3729
"46","ROIID_51",8.10248470464426,13.9285240410303,0.269245393311729,3.59369943659961,0.536699576190613,0.0740728167931393,0.170010011775666,0.0801931130687751,1.1311128274337,1.20422549110767,0.183612986360762,0.269736720598334,0.219235092607478,0.185664273769876,0.224480552759747,0.107608868613787,0.353343236945684,7.75155247425315,0.648769299717243,0.409812373848125,54.6631763502829,0.588189347421444,0.160217988538413,21.6463308463734,0.326338692016316,0.407525069532389,0.349651755538198,0.148215124598582,0.151405612802145,0.38256361564579,0.429837282532678,0.240724957058844,0.959409510962454,0,312.021818181818,0.76556958916101,0.835740971555553,0.565755522380864,1.04181818181818,68.37726,25.0258946381109,14.0292627184655,2.50876029690395,0.712548127816253,4.81454545454545,318.526701158999,556.815255519226,257.952727272727,261.472727272727,253.187272727273,221.507272727273,170.972727272727,550
"47","ROIID_52",6.32452017911322,10.8630839288735,0.381174894602533,1.81217652489214,0.609884708799502,0.209816723712901,0.150866115016171,0.0701493181557185,3.36855587619625,0.585488553904611,0.14526657212083,0.223955648773791,0.242383639397244,0.179631316945028,0.133047136941313,0.0736065165137548,0.54369081707152,4.11610033340629,0.484653020074651,0.239490447706473,28.4325209937645,0.386372849122358,0.107361830898523,22.949965871109,0.27680825727851,0.30488633665066,0.757566724970695,0.188143981300711,0.103249675136417,0.178028431582542,0.456915222558205,0.224851393483377,1.2515892536915,0,773.524725274725,0.797247477944305,0.746577523948984,0.475203543015464,1.32417582417582,117.343914835165,40.0279374445621,20.9927890449775,10.1147708901562,0.393094194547099,3.14835164835165,409.589596249281,525.293029618876,163.771978021978,155.467032967033,119.631868131868,79.8241758241758,51.4945054945055,364
"48","ROIID_53",17.8122962503811,30.4901524704518,1.49591830586934,0.691291063459186,4.51325295611504,0.682087542813756,0.294313047201441,1.07551655833062,0.205937581085385,0.465824145865196,0.672586211767067,0.715171165768103,2.9773426117472,0.302164996572389,0,0,39.6213644370184,15.6192194425245,1.47030193852126,0.355244879907074,247.470057266686,1.16840191616306,2.52732790124468,0.895453884544148,1.9753135732519,0.457873696099047,0.538290917646992,0.766586113078431,0.188690169015128,0.691082461008403,0.445010278245563,0.349763926790113,2.48130878970014,0.986385032670874,83.5450061652281,0.732343610409556,0.884439787786459,0.613961746914578,1.01048088779285,33.5868458692972,13.2343350832781,8.23034267495225,2.06550060756844,0.586510085629252,3.52774352651048,390.883005209819,371.89308869007,787.722564734895,757.187422934649,604.956843403206,382.832922318126,186.722564734895,1622
"49","ROIID_54",10.9678980022146,18.9649134865586,2.8159720075214,1.08375632779128,1.4767063679888,1.5130244689902,0.354143528302694,1.15081514734112,0.232448798383422,1.15085593069265,0.689994914004853,1.02008385109089,3.60787495443571,0.509417549296113,0,0,18.1115050924821,17.3781778045507,1.37669941279168,0.41965767026294,220.441281337997,1.13530643368771,1.29024265051824,0.878526853894712,2.55537938850592,0.473352888778829,0.781490465751372,0.480200064788663,0.197958204165728,0.433654520288342,0.53267891219556,0.41044784116076,2.48414942750221,0.983835771775498,81.3045212765958,0.719183521660946,0.890879262225105,0.621731019490944,1.0093085106383,32.6846742021277,12.8512778075679,8.26047304714748,2.36388130856873,0.602424616489229,3.58776595744681,563.65816426927,368.573205000506,721.47539893617,679.879654255319,564.547872340426,382.706117021277,226.296542553192,1504
"50","ROIID_55",5.56621844249773,9.75884442491414,0.587725461556941,0.594917770718262,1.00278362894873,0.361765099720967,0.218407259672488,1.97315353916973,0.165642434062376,1.29525174652746,0.487698387346322,0.856856617935571,0.4418272447947,0.430592081491116,0,0,4.20826341290471,19.0859447247821,1.22392023569561,0.325534846765857,139.854775550809,0.922351157887753,0.860908070224386,1.2739436533543,1.16373889384042,0.363770462452267,0.312920479405143,0.239084541364624,0.154394815471828,0.280545244578682,0.483619561403199,0.321402647396409,2.55054302588027,0.636848283709568,117.831489361702,0.732812303301852,0.861448863350463,0.594086714841836,1.01021276595745,42.2020791489362,15.8207234251717,9.93097600519038,-2.31579397327435,0.738829200350075,5.00936170212766,282.726569587341,257.145921473656,556.982978723404,558.066382978723,545.188936170213,496.290212765957,397.754893617021,1175
"51","ROIID_56",0,0,0.745944141018692,0.53170738893545,1.36725752119974,0.460190826076864,0.232500752607157,1.84822276521581,0.180873338743485,1.28629908438592,0.855478866569709,1.06226835173863,0.364446622042637,0.576898819761145,0,0,4.67595751716014,32.9534685266019,2.24524095307959,0.5705359448003,322.23035616096,1.84274201856909,1.88734110447829,1.78699583847057,1.01110326857079,0.366400644888192,0.371124624575682,0.272092241615387,0.164050236678222,0.376489059715243,0.603472045415739,0.321483489126746,4.66484905806608,0.926298750700544,93.4198047419805,0.733953304214553,0.86900907471534,0.602162713971239,1.01882845188285,36.3833179916318,14.0639934550935,8.82459872072755,1.55588413204675,0.733569799985872,4.74476987447699,226.08919904629,279.474023161741,686.492329149233,692.794281729428,674.651324965133,606.044630404463,443.141562064156,1434
"52","ROIID_57",1.80101238395574,3.12809042892174,0.533441780634187,1.90651380091708,0.557293798144838,0.591055350036772,0.142390709917309,1.27963937526095,0.117486600715101,0.58185402618326,0.243161898678639,0.696976073075878,0.509960960982301,0.289758201395162,0,0,1.14801347033367,5.89116717735573,0.583198626321561,0.148421075081485,78.2791303088945,0.409856340091442,0.213095724787299,0.507766343719923,0.746172601875697,0.251156310116412,0.214864152498176,0.136635824096913,0.105372983009712,0.178165826390153,0.289863716062439,0.216877979534834,1.74495910117974,0.394127499270304,105.574585635359,0.725420297818276,0.863783006635823,0.596617141095791,1.01602209944751,39.3404640883978,14.9397485388715,9.35089260461532,2.82856307733993,0.646040393468899,4.28839779005525,476.266490230484,310.099100554614,861.702762430939,875.253038674033,833.486740331492,670.570165745856,433.81270718232,1810
"53","ROIID_58",1.9380668806273,3.37361971369248,0.439923760846875,1.77764838354854,1.04216334935021,0.509154405619198,0.123835621889198,1.31528516325938,0.110088773053204,0.755729944799367,0.241128375883254,0.671746085523525,0.485071385681157,0.321393388625464,0,0,0.635755557598935,6.29948482238075,0.551703860952424,0.141777949571425,76.3977264703219,0.409087761246037,0.168677093451594,0.379888056632065,0.678077963213537,0.234224144382992,0.198554161771587,0.114099229958579,0.0931126006220053,0.164459746734354,0.262099676590424,0.205835927093847,1.50122871478242,0.360813801959166,107.544937159118,0.732859278529371,0.863684985933721,0.5933147518742,1.01304244723737,39.7353025847759,15.1197697878523,9.38013638472231,2.47638674084669,0.687256185434952,4.53450320132796,614.52003737487,462.156995054084,2040.95304718995,2008.01588807209,1897.95968698127,1607.57315627223,1087.7087977235,4217
"54","ROIID_59",10.1382449115991,17.6974079372812,1.07180330230891,0.22844896043824,1.30179079528482,0.0936336727114004,0.122856034162918,0.334598596055833,0.105278116227674,0.0905716533537701,0.328098830575386,0.153289126260904,0.135296602118628,0.12325684693386,0,0,0.527842680478724,14.5848568378328,0.996044913657065,0.229533177842606,166.517882743105,0.895145622142847,2.36850646188642,0.523286978582816,0.288344235355025,0.256159429787197,0.198839983233958,0.121971080500975,0.0972020251746506,0.153792030564758,12.4493380296977,0.137216752522187,1.10328043515416,2.07394885814228,110.635553834237,0.729951600031524,0.859831317753332,0.591546170902478,1.01723470178156,40.8734837335399,15.3687340037712,9.73680579430869,1.46564803451338,0.675221061849013,4.72889233152595,479.957117694465,473.596137374161,2506.48237800155,2513.08288148722,2417.36386522076,2093.44364833462,1402.76297443842,5164
"55","ROIID_6",29.3059521726878,50.4692680864459,1.74737501721184,2.2349799024715,1.17229598733982,0.587229329335216,0.443407280844651,0.16020547617329,0.519788571803699,0.732901751212572,0.801768803246481,0.701199201330733,2.72698855862927,0.565798510284335,1.30720252344821,0.4183542742861,26.4284991355855,20.2596487896363,2.09068613484205,0.607028511449611,358.403904931327,3.59731904134196,2.07831214646584,1.14194479633835,2.27505057589997,0.755307905213042,1.22968770529402,0.706324791459293,0.208955954747209,0.422933223804869,0.692264334804522,0.382861832806967,1.42595885101694,0,81.7550911039657,0.713279843006151,0.890571878227732,0.621574901002928,1.0101822079314,32.6979292604502,12.783227339517,8.27282789059837,-0.313529867956946,0.740721727140956,4.68917470525188,615.130051371118,336.740263467452,892.496784565916,895.559485530547,884.704180064309,782.422829581994,560.596998928189,1866
"56","ROIID_60",14.8159494909763,25.9207120419555,1.07342636159744,0.216633609521344,1.94631425847246,0.107547463044465,0.137531275885775,0.451708235206631,0.120216877708663,0.0981696346997965,0.341196562870741,0.166907475588151,0.141366576804491,0.134020328901848,0,0,0.431406048448672,14.6772005713648,1.0038429338918,0.238270676726226,169.412357853806,0.91056052464428,2.45431845123062,0.551352619105566,0.305257981001155,0.293389245939116,0.210269658443184,0.13705751253998,0.110446338301643,0.16219288515097,12.8661436729326,0.150735147198829,1.16291662094865,1.72190788426134,114.769032921811,0.719345886658793,0.869081679410614,0.602512368962744,1.01286008230453,41.0402484567901,15.4732040720038,9.901369912992,1.41839801401378,0.623322742139445,4.21656378600823,491.831366123847,440.156010503308,1887.84053497942,1864.54886831276,1680.13914609053,1334.2600308642,772.315586419753,3888
"57","ROIID_7",16.2603621971125,28.4842522758489,0.681444600069026,2.09560554138341,0.755318993227115,0.302291364897596,0.325621000228373,0.102593489335931,0.619341960159038,0.350458815115517,0.475516075117045,0.43753610655623,1.67752321209156,0.348168345326855,0.733494693922739,0.300666648904092,16.6600663363265,11.6774554574478,1.26250478756869,0.382885820524887,215.482352222046,2.04685584586633,1.12187522156883,2.73212898822639,1.28725168575492,0.475949213729691,0.887960628016161,0.45819896045541,0.158646728444538,0.449152523695142,0.507516033031672,0.241848744658076,1.01679567349775,0,85.301273367651,0.710287473441134,0.885127994576128,0.617454745333222,1.02980222162016,33.7516607965321,13.1597068125782,8.57010420498437,0.354805473778853,0.684062735610926,4.36954754808995,525.988431481549,530.254346298959,1771.83500406394,1727.28095367109,1632.12191817936,1412.48875643457,999.991059333514,3691
"58","ROIID_8",7.58140883810833,13.0479645413759,0.248469971022874,0.626620594376975,0.528573621876659,0.0869947733187101,0.209098617750432,0.0745275257888429,0.129046468034028,1.1127869198155,0.159554724851157,0.224060156538783,0.190923924761212,0.173435056081737,0.297044678477018,0.175019015568035,0.968020865677487,3.31982069441751,0.574083806523617,0.253339411042609,51.4533752010219,3.94693668725407,0.0830651237451432,0.11816647764516,2.06754792325765,0.272722366753102,0.713645821339868,0.169126125481642,0.0957578970692588,0.251224956410317,0.373085621254519,0.326468847622387,0.683331487777928,0,139.167728237792,0.750525906643864,0.810452397875239,0.546090739676336,1.26114649681529,44.96916985138,18.7881787705291,10.4935619399912,-4.95808528492475,0.252320310228006,1.67728237791932,550.537025077268,454.553024458115,183.3991507431,114.212314225053,74.4033970276008,38.3248407643312,13.7537154989384,471
"59","ROIID_9",15.6704548400802,26.8811602434606,1.14325206289632,1.37335515757351,0.772065148668238,0.445560939321602,0.367209641288938,0.103998634706659,0.257455434966823,0.551913281593723,0.446661051582871,0.621555281429327,1.22232335295227,0.517509664248417,0.836389943614594,0.273986675395466,12.7273537392366,11.9030396356,1.11558936911865,0.40130413943848,168.550302999163,2.61533917627077,0.673721921369661,0.355980638739457,1.61043054275787,0.445407022727427,1.18415784693669,0.391737511737992,0.129062257722292,0.297635111354447,0.58816951628692,0.286919850711164,1.05020887631753,0,93.247096092925,0.722175002169524,0.88223058094574,0.612164682373201,1.01795142555438,35.6966124604013,13.8008908628377,8.78112065618887,-1.66553576430975,0.692657974363997,4.40865892291447,501.067566443261,568.852382900479,909.64994720169,901.640971488912,867.314149947202,744.181098204857,518.16631467793,1894
